authorDisplayName,authorProfileImageUrl,textDisplay,textOriginal,likeCount,publishedAt,predict
나넘 귀여움,https://yt3.ggpht.com/ytc/AKedOLR9AlMWT7t8z3xr8S7gLrEJulaVn7Ncmu0MIgh4Bg=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://youtu.be/vZ05mW3bxCY"">https://youtu.be/vZ05mW3bxCY</a><br>이영상의 주인공이 4년만에 여자친구를 만나 첫데이트한 후기가 궁금합니다","https://youtu.be/vZ05mW3bxCY
이영상의 주인공이 4년만에 여자친구를 만나 첫데이트한 후기가 궁금합니다",1,20210927,contents
hs Lee,https://yt3.ggpht.com/ytc/AKedOLRc0LDFmKXo1k93rj4rjjgt-vVCbJuzkfI8Cnkz=s48-c-k-c0x00ffffff-no-rj,화학교수는 정말 마약을 만드는방법을 아는건지 궁금합니다 (브레이킹배드),화학교수는 정말 마약을 만드는방법을 아는건지 궁금합니다 (브레이킹배드),0,20210927,contents
룰루랄라,https://yt3.ggpht.com/ytc/AKedOLSWLkvplVI36na-fsfSh0r6dnvt2eBlnerOCWVIoA=s48-c-k-c0x00ffffff-no-rj,오징어게임 기획 해주세요,오징어게임 기획 해주세요,0,20210927,contents
나그네,https://yt3.ggpht.com/ytc/AKedOLRiYbOwTYRAuFIXb_C3Vo_aA5opw9uuMtUIeTs70Q=s48-c-k-c0x00ffffff-no-rj,캐시워크에 있는 온라인투어 여행상품을 사본 사람이  있는지 궁금합니다.,캐시워크에 있는 온라인투어 여행상품을 사본 사람이  있는지 궁금합니다.,2,20210927,contents
Auto PD,https://yt3.ggpht.com/hAQvXUoaN47pxHole49g8Pl01tro-ylEEKqz5xqf5_VMkHyyDWGfBaCXhhKfATea5LbFafwZlzU=s48-c-k-c0x00ffffff-no-rj,"아라비아 숫자가 창조되기 전에는 온도, 각도 또는 키나 몸무게 같은걸 어떻게 구분했는지 궁금합니다","아라비아 숫자가 창조되기 전에는 온도, 각도 또는 키나 몸무게 같은걸 어떻게 구분했는지 궁금합니다",0,20210927,contents
박진형,https://yt3.ggpht.com/fh0UXMj6vqIALo16xB0tL6sB-OM1t0eakYxpUNh2EpPg3gBEQ0s2rVEwxr5HJZWvDjQcvvMTMhE=s48-c-k-c0x00ffffff-no-rj,연애인들은 아다인지 궁금합니다,연애인들은 아다인지 궁금합니다,0,20210927,contents
tongue K.,https://yt3.ggpht.com/ytc/AKedOLScItYq3YkEldkvKm-pnDS-twJuQjmLUEKo4TZspg=s48-c-k-c0x00ffffff-no-rj,한전 본사는 전기요금을 낼까 궁금합니다,한전 본사는 전기요금을 낼까 궁금합니다,0,20210927,contents
Superrrbaek,https://yt3.ggpht.com/gl9lqnnotQk4gnMFbckTJwLaVICdQmFW9KpAw3fzWZKx37p4WQFWgjLL_xdQiazSyDvjm9AM=s48-c-k-c0x00ffffff-no-rj,이게 내가 외국어노래 영화 찾아보는 이유지ㅋㅋ,이게 내가 외국어노래 영화 찾아보는 이유지ㅋㅋ,0,20210927,good_feedback
찐빵,https://yt3.ggpht.com/ytc/AKedOLSYBXePwSiSkwtxXoCnpOtFWRh0xOeXfmA7yj-j8w=s48-c-k-c0x00ffffff-no-rj,대통령 경선 후보에 출마하는 후보들 중에 지지율이나 당선확률이 누가 봐도 낮은 후보들은 정말이 이길거라고 생각하고 출마하는지가 궁금합니다. (민주당 국민의힘 등 다 포함),대통령 경선 후보에 출마하는 후보들 중에 지지율이나 당선확률이 누가 봐도 낮은 후보들은 정말이 이길거라고 생각하고 출마하는지가 궁금합니다. (민주당 국민의힘 등 다 포함),0,20210927,contents
나,https://yt3.ggpht.com/j-y022E_qU4DXe20cLdIVazE5vpEAJtHB6gEs9zTBiPN1wXCui6BRS-raBJCeJXFmKYwYnwA46k=s48-c-k-c0x00ffffff-no-rj,요즘 유튜브 댓글에 많은 걸그룹 연습생 야한 방송 낚시하는 사람들은 정체가 뭔지 궁금합니다,요즘 유튜브 댓글에 많은 걸그룹 연습생 야한 방송 낚시하는 사람들은 정체가 뭔지 궁금합니다,0,20210927,contents
치칸,https://yt3.ggpht.com/7YhV9unz1_ReAZLfILWtCRN0MHYnjn8zFC_wxMzPwMOQDv6c256CqR5VNWAsooLsBULux5M6UA=s48-c-k-c0x00ffffff-no-rj,??????????잉 리프에서 왜 진용진 채널 나옴,??????????잉 리프에서 왜 진용진 채널 나옴,1,20210927,good_feedback
김규웅,https://yt3.ggpht.com/ytc/AKedOLSTVf9w-zGQSb0-Rwv7eg8Txawdv0ihdiv6EQ=s48-c-k-c0x00ffffff-no-rj,문신한곳에 모기가 물면 색이 빠지는지 궁금합니다,문신한곳에 모기가 물면 색이 빠지는지 궁금합니다,0,20210927,contents
궁금했습니다,https://yt3.ggpht.com/ytc/AKedOLRhq1Ppd2wma8nrTC6JfS3xedkJrp9m7ENAn_zXOg=s48-c-k-c0x00ffffff-no-rj,ESS1 M님의 정체가 궁금합니다<br>진짜 가는 채널마다 있습니다,"ESS1 M님의 정체가 궁금합니다
진짜 가는 채널마다 있습니다",1,20210927,contents
Mnet,https://yt3.ggpht.com/Gm7prpBlled56FXyrm0vX2hPVBq_8jpH8jqqtEvNXIinVruLann3wvifaz6qoC4VYd8Xe8x7Dw=s48-c-k-c0x00ffffff-no-rj,지구투명이 색연필 살구색의 퍼스널 컬러가 무엇인지 궁금합니다.,지구투명이 색연필 살구색의 퍼스널 컬러가 무엇인지 궁금합니다.,0,20210927,contents
P Dr.,https://yt3.ggpht.com/ytc/AKedOLTuNOcAMVFalQsdr5vHA7gTrCxUd67mjRgjqQ=s48-c-k-c0x00ffffff-no-rj,이제는 쉬운일만 하려는 진용진 ㅋㅋ 그러니 조회수 망,이제는 쉬운일만 하려는 진용진 ㅋㅋ 그러니 조회수 망,0,20210927,bad_feedback
성규,https://yt3.ggpht.com/ytc/AKedOLSDGqp2nSQRetw3QA9vXGUKEaxNrzCxoDsp_FWc=s48-c-k-c0x00ffffff-no-rj,시리에게 빅스비라 말하면 나오는 반응과 빅스비에게 시리라 말하면 나오는 반응이 궁금합니다,시리에게 빅스비라 말하면 나오는 반응과 빅스비에게 시리라 말하면 나오는 반응이 궁금합니다,0,20210927,contents
염규진,https://yt3.ggpht.com/ytc/AKedOLQttE59TkG5OHBCKJ05iUmF1izn0w22-h_ezA=s48-c-k-c0x00ffffff-no-rj,"<a href=""https://www.youtube.com/watch?v=x6uch2GSnnE&amp;t=5m58s"">5:58</a> 더 룸은 한국인이 봐도 발연기긴 하더라고요",5:58 더 룸은 한국인이 봐도 발연기긴 하더라고요,0,20210927,good_feedback
W Bda,https://yt3.ggpht.com/o5j_ddyPbEpJwT1KaNkD9E97V53o55h5k6Y4QnHr3tgAb51eUiR2v-19L_ZFjSHH7Lrpxu9V=s48-c-k-c0x00ffffff-no-rj,달팽이를 고층에서 떨어뜨리면 죽는지 궁금합니다.,달팽이를 고층에서 떨어뜨리면 죽는지 궁금합니다.,0,20210927,contents
dndiid,https://yt3.ggpht.com/jRoX6Zr2cjSd_q8l5G8q4BkoanMssugu6_lMPlSfxHyMOWX681BemOkF3tJGLhhPbzSZSBE3=s48-c-k-c0x00ffffff-no-rj,인스타그램으로 원래 내는 돈으로 새로운폰 바꿔준다고 DM오는거 진짠지 확인해주세요,인스타그램으로 원래 내는 돈으로 새로운폰 바꿔준다고 DM오는거 진짠지 확인해주세요,0,20210927,contents
뭉뭉냥냥,https://yt3.ggpht.com/ytc/AKedOLSlOzLR1oe-QFpf4d2gRr6TRHDg-71LyLK5Lg=s48-c-k-c0x00ffffff-no-rj,슈퍼스타k 없어요좌 근황을 알고싶습니다 아직 없는지 지금도 없는지 그냥 없는지 또 짤이도는걸 볼때 무슨 기분인지요,슈퍼스타k 없어요좌 근황을 알고싶습니다 아직 없는지 지금도 없는지 그냥 없는지 또 짤이도는걸 볼때 무슨 기분인지요,0,20210927,contents
VA NILA,https://yt3.ggpht.com/ytc/AKedOLTeib-m4eumbMlROm8KUmj0c8ByAC_UfrvcLms1=s48-c-k-c0x00ffffff-no-rj,댓글마다 쌍욕박으면서 관심끄는사람들 심리를 알고싶어요,댓글마다 쌍욕박으면서 관심끄는사람들 심리를 알고싶어요,1,20210927,contents
덕삼,https://yt3.ggpht.com/ytc/AKedOLQTxsYDH0S1WcvHRcm8iWenpcv7mbXPnXAaCUdgDw=s48-c-k-c0x00ffffff-no-rj,근데 우리가 미국등 외국 영화나 드라마볼때 좀 어색하다 오글거린다는걸 느끼듯이 비슷하지않나,근데 우리가 미국등 외국 영화나 드라마볼때 좀 어색하다 오글거린다는걸 느끼듯이 비슷하지않나,0,20210927,bad_feedback
강민곤,https://yt3.ggpht.com/ytc/AKedOLSCSD5evi4hf7fZaLI9tPCQe8-VA1cNqey3kg=s48-c-k-c0x00ffffff-no-rj,배달비 50만원 이상 주문시 배달비무료인곳 진짜 무료인지 시켜봐주세요..,배달비 50만원 이상 주문시 배달비무료인곳 진짜 무료인지 시켜봐주세요..,0,20210927,contents
예에에,https://yt3.ggpht.com/ytc/AKedOLQLLSW3_dLpzk1SMQHXdtzadZFWnpF7kCPvNBj_aQ=s48-c-k-c0x00ffffff-no-rj,자동차 뒷유리에 빨간줄이 왜있는지 알고싶어요😗,자동차 뒷유리에 빨간줄이 왜있는지 알고싶어요😗,0,20210927,contents
jsj,https://yt3.ggpht.com/ytc/AKedOLT75XS2gO_tOHb_qOxxqwhi5kYDNzgnuSVBsg=s48-c-k-c0x00ffffff-no-rj,오징어게임 징검다리 유리전문가는 진짜 구분하고 건널수 있는지 궁금합니다,오징어게임 징검다리 유리전문가는 진짜 구분하고 건널수 있는지 궁금합니다,13,20210927,contents
자마니,https://yt3.ggpht.com/ytc/AKedOLRob6rlrkWZRK715fV_LzN4bHk5smjtiNATfw=s48-c-k-c0x00ffffff-no-rj,왜 그많은동물중에 개새끼가 욕이되었나요,왜 그많은동물중에 개새끼가 욕이되었나요,0,20210926,contents
이개미,https://yt3.ggpht.com/ytc/AKedOLTlcGaLxmiSoMCdI3pTm-ihDT1i3Ai-rkAAXw=s48-c-k-c0x00ffffff-no-rj,예능에서 브금으로 웃음소리나오는데 어떤사람이녹음햇는지궁금합니다,예능에서 브금으로 웃음소리나오는데 어떤사람이녹음햇는지궁금합니다,0,20210926,contents
오른발디발라,https://yt3.ggpht.com/cLmbRKBsO8ijuTxLP8JX2TX8jmj4FTrvhC5KRXgl8Gd-yGwXoK8nXlnSN3wh5kYM5UGoBIOO-Q=s48-c-k-c0x00ffffff-no-rj,001과 섹보자tv는 뭐하는애들인지 궁금합니다 ㄹㅇ<br>+무슨이유로 그러는지도 궁금!,"001과 섹보자tv는 뭐하는애들인지 궁금합니다 ㄹㅇ
+무슨이유로 그러는지도 궁금!",1,20210926,contents
잡다한 영상들,https://yt3.ggpht.com/ytc/AKedOLQ8Y5a7pxNMJMf_x1-zaAUqJkEILiqgxtbJ0GBMvQ=s48-c-k-c0x00ffffff-no-rj,저 마지막 영상 외국인이 하는 발연기 영상 보고 왔는데 <br>티가 너무 나긴하네요. 발연기,"저 마지막 영상 외국인이 하는 발연기 영상 보고 왔는데 
티가 너무 나긴하네요. 발연기",0,20210926,bad_feedback
똥페뤼,https://yt3.ggpht.com/ytc/AKedOLS8JtFEEGvHIeggkE-P5PYqYSj11U5S2ywf1_2s=s48-c-k-c0x00ffffff-no-rj,마트 앞에 과일들이나 과자 같은거 진열해놓고 내놓을 때 누가 가져가도 모르는지 너무 궁금합니다,마트 앞에 과일들이나 과자 같은거 진열해놓고 내놓을 때 누가 가져가도 모르는지 너무 궁금합니다,0,20210926,contents
숨겨진,https://yt3.ggpht.com/ytc/AKedOLSlX4TIR1dztDNzr4tlPSThm6yZUYSKk5eW-eXu=s48-c-k-c0x00ffffff-no-rj,서점/인터넷에서 파는 문제집들은 시즌이 지나고 남은 문제집들을 어떻게 처리하는지 궁금합니다<br><br>ex)중간고사 시즌때는 많이 팔다가 기말고사 시즌이 다가오면 남은 중간고사 문제집들은 어떻게 처리하는지 궁금합니다,"서점/인터넷에서 파는 문제집들은 시즌이 지나고 남은 문제집들을 어떻게 처리하는지 궁금합니다

ex)중간고사 시즌때는 많이 팔다가 기말고사 시즌이 다가오면 남은 중간고사 문제집들은 어떻게 처리하는지 궁금합니다",0,20210926,contents
점녜,https://yt3.ggpht.com/ytc/AKedOLS7JM8didkh-9Xo6Va0aY2xtLk-ey2dHZkASS0D=s48-c-k-c0x00ffffff-no-rj,진용진이 뜨는이유 <br>1. 한국인이 좋아하는 속도<br>2. 참 기가막힌 신박한 한국인의 궁금증을 해결해줌<br>3. 한국인한테 제일 편한 말의 높낮이<br>4. 번은 개인주의<br>5. 진용진이라서,"진용진이 뜨는이유 
1. 한국인이 좋아하는 속도
2. 참 기가막힌 신박한 한국인의 궁금증을 해결해줌
3. 한국인한테 제일 편한 말의 높낮이
4. 번은 개인주의
5. 진용진이라서",1,20210926,good_feedback
문채널,https://yt3.ggpht.com/P42nARKGZ2nx4flbA24_co8_H5jqUzUrehRNzVKbSplW0xruuHO-pZ3DfTC1KV02XPaMa5ppLrg=s48-c-k-c0x00ffffff-no-rj,몰카유투버들은 정말로 몰라서 당하는걸까? 궁금해요,몰카유투버들은 정말로 몰라서 당하는걸까? 궁금해요,0,20210926,contents
윤지원,https://yt3.ggpht.com/ytc/AKedOLSe__wIHpOrQz5-zDxXM3HOWa3XXiGd4l8L2A=s48-c-k-c0x00ffffff-no-rj,로또 1등 당첨자들은 현재 어떻게 살아가고 있을까 궁금합니다,로또 1등 당첨자들은 현재 어떻게 살아가고 있을까 궁금합니다,0,20210926,contents
이민성,https://yt3.ggpht.com/ytc/AKedOLTyEzQe5UyzNmIO29W14p5qqHzDpc8V2OLHow=s48-c-k-c0x00ffffff-no-rj,버스기사분이 노선을 이탈하시면 어떻게되나요?,버스기사분이 노선을 이탈하시면 어떻게되나요?,1,20210926,contents
한상우,https://yt3.ggpht.com/ytc/AKedOLRYBA6PcyRkhCwVM2QlfRMqP_3w2ohvv0S5YfTRHg=s48-c-k-c0x00ffffff-no-rj,미식가들은 평소에 뭘 먹을까,미식가들은 평소에 뭘 먹을까,0,20210926,contents
곰돌이,https://yt3.ggpht.com/ytc/AKedOLShMAMtcCxHchEyBDHKkdO8x_dikuS90g_cTU40=s48-c-k-c0x00ffffff-no-rj,변기 버튼 누르면 어디로 어떻게 흘러가는지 궁금하던데 저만 궁금한가용,변기 버튼 누르면 어디로 어떻게 흘러가는지 궁금하던데 저만 궁금한가용,1,20210926,contents
유PD,https://yt3.ggpht.com/ytc/AKedOLSqlOvGY08BkMHjn-Xd-JbaHB8T7G-IKb10wtSD7A=s48-c-k-c0x00ffffff-no-rj,우체국에 (산타할아버지께)라고 보내면 어떻게 대처할지 궁금합니다,우체국에 (산타할아버지께)라고 보내면 어떻게 대처할지 궁금합니다,0,20210926,contents
Hey토트넘,https://yt3.ggpht.com/RJhSMCeg5U3YOYE3At1B60aWG9yaYTI9oJMx-21enKlcofzxU__GEAsyDRv24xW4MbezB4unkQ=s48-c-k-c0x00ffffff-no-rj,형 나 카페 못 들어가서 그런데 내 궁금증 좀 풀어줘 그 고속도로 톨게이트? 거기에 보면 밑으로 내려 가는 것이 있는데 거기에 뭐가 있는지 궁금해 미치것어,형 나 카페 못 들어가서 그런데 내 궁금증 좀 풀어줘 그 고속도로 톨게이트? 거기에 보면 밑으로 내려 가는 것이 있는데 거기에 뭐가 있는지 궁금해 미치것어,0,20210926,good_feedback
김상윤,https://yt3.ggpht.com/ytc/AKedOLRNORbl0Eu5xUpHeJFKtufTjTqMmmK6AwTF=s48-c-k-c0x00ffffff-no-rj,베라 컵 마다 무게가 정해져있는데  그냥 그만큼에 무게를 팔아야 손해없이 득이 되어서 그렇게 하는지 아니면 과학적으로 아이스크림이 녹는속도와 먹는시간을 계산해서 무게가ㅜ 정해진건지 아님 다른 이유가있는지  취재해주세요!!궁금행요!!!,베라 컵 마다 무게가 정해져있는데  그냥 그만큼에 무게를 팔아야 손해없이 득이 되어서 그렇게 하는지 아니면 과학적으로 아이스크림이 녹는속도와 먹는시간을 계산해서 무게가ㅜ 정해진건지 아님 다른 이유가있는지  취재해주세요!!궁금행요!!!,0,20210926,contents
지영,https://yt3.ggpht.com/ytc/AKedOLSFTkrR9Mcrl8u17ftRaQCoMGvoXq6lsmj9Hg=s48-c-k-c0x00ffffff-no-rj,남자들이 정말 공간지각능력이 더 높은지 궁금합니다,남자들이 정말 공간지각능력이 더 높은지 궁금합니다,0,20210926,contents
박현준,https://yt3.ggpht.com/ytc/AKedOLRVquGJeg32Xlykbaxcr6BAeKSKTYNTvjH6bg=s48-c-k-c0x00ffffff-no-rj,전기파리채 고기로 올려 놓으면 익을까 궁금합니다,전기파리채 고기로 올려 놓으면 익을까 궁금합니다,0,20210926,contents
김주승,https://yt3.ggpht.com/ytc/AKedOLRdwfammUQG1RfDxGIVnUzWiwfcM1f1Cd0vHg=s48-c-k-c0x00ffffff-no-rj,연기는 표정이나 제스쳐도 중요하지만 억양이나 발성같은 요소가 많이 중요하다고 생각합니다<br>그래서 한국어를 잘 모르는 외국인이라면 구별이 어려울거 같네요,"연기는 표정이나 제스쳐도 중요하지만 억양이나 발성같은 요소가 많이 중요하다고 생각합니다
그래서 한국어를 잘 모르는 외국인이라면 구별이 어려울거 같네요",1,20210926,bad_feedback
해시태그#,https://yt3.ggpht.com/ytc/AKedOLSf_6PMxSH-7nX0J39YHy0CxgOQ5WzaGs9cEXWD=s48-c-k-c0x00ffffff-no-rj,게임 매칭 예상시간은 어떻게 계산하길래 그렇게 부정확한지 궁금합니다,게임 매칭 예상시간은 어떻게 계산하길래 그렇게 부정확한지 궁금합니다,0,20210926,contents
쏘니킴,https://yt3.ggpht.com/ytc/AKedOLRuY3NqjQFyl8t1waF-x4dZ-KEPyVCGZRR0nwF8kQ=s48-c-k-c0x00ffffff-no-rj,아니 실험을 하려면 한국어를 쪼금이라도 아는 외국인들을 섭외해야지... 한국어를 알아야 대사와 감정이 전달되지;  언어를 모르는데 어떻게 알수잇음?,아니 실험을 하려면 한국어를 쪼금이라도 아는 외국인들을 섭외해야지... 한국어를 알아야 대사와 감정이 전달되지;  언어를 모르는데 어떻게 알수잇음?,0,20210926,contents
선플만 다는세상을 만들어보아요,https://yt3.ggpht.com/ytc/AKedOLT0qeLht9zIxS-RFUs9ht3y87LwYZidtIm4sA=s48-c-k-c0x00ffffff-no-rj,용진님 진짜 궁금한게 대한민국에 딱 최초에사람은 누구인가여,용진님 진짜 궁금한게 대한민국에 딱 최초에사람은 누구인가여,0,20210926,contents
항상기뻐하라,https://yt3.ggpht.com/ytc/AKedOLS4Cs1hVBpKQ4mhG-8a4plBPUf38WsXyoowBg=s48-c-k-c0x00ffffff-no-rj,"진용진님을 지난주에 알게되어 유튜브 정주행중입니다. 머리도 좋고 시작한 일은 끝을 보는 책임감도 있고 마음도 따뜻한 분인 것 같습니다. 훌륭하십니다 수고 많으시고요!<br>호텔 청소직원 메뉴얼에 시트가 별로 안더러우면 그냥 정리만 한다는 소문이 있는데 사실인지, 호텔 청소의 전말을 밝혀주셨으면 좋겠습니다.  실은 어제 1박으로 강릉여행을 갔는데 꽤 유명한 호텔인데 타올에 빨간자국과 시트에 찌게 국물 한 방울이 떨어져 있었어든요...요즘 같은 코로나 시기에 설마 안 빨았을까 하면서 그냥 묵었지만 찝찝하네요...","진용진님을 지난주에 알게되어 유튜브 정주행중입니다. 머리도 좋고 시작한 일은 끝을 보는 책임감도 있고 마음도 따뜻한 분인 것 같습니다. 훌륭하십니다 수고 많으시고요!
호텔 청소직원 메뉴얼에 시트가 별로 안더러우면 그냥 정리만 한다는 소문이 있는데 사실인지, 호텔 청소의 전말을 밝혀주셨으면 좋겠습니다.  실은 어제 1박으로 강릉여행을 갔는데 꽤 유명한 호텔인데 타올에 빨간자국과 시트에 찌게 국물 한 방울이 떨어져 있었어든요...요즘 같은 코로나 시기에 설마 안 빨았을까 하면서 그냥 묵었지만 찝찝하네요...",0,20210926,good_feedback
CM SHIN,https://yt3.ggpht.com/ytc/AKedOLToz2Wmm_yL3UNdVLPVozyMp5IMZvJCteoRC8StAg=s48-c-k-c0x00ffffff-no-rj,시각장애인인 사람한테 점자를 읽게해서 놀래킬 수 있는지 궁금합니다,시각장애인인 사람한테 점자를 읽게해서 놀래킬 수 있는지 궁금합니다,0,20210926,contents
просто,https://yt3.ggpht.com/aeXsTDoT2V6O0ELQCubBxlx_m22RMRHW4OCke0jZx2J5wYzG-oyA1epFp0qZ3LWonj8UC6H9Kg=s48-c-k-c0x00ffffff-no-rj,하울을 연기했던 기무라씨도 연기 겁나 못한다고 일본에서 진짜 많이 까였었는데 한국에서는 목소리 좋다고 호평이잖아요<br><br><br>저도 기무라씨 연기한 하울 좋아해요...,"하울을 연기했던 기무라씨도 연기 겁나 못한다고 일본에서 진짜 많이 까였었는데 한국에서는 목소리 좋다고 호평이잖아요


저도 기무라씨 연기한 하울 좋아해요...",3,20210926,contents
라바,https://yt3.ggpht.com/ytc/AKedOLRj0GYmiuklu7CSB0ANYvfyYhlcohXoRlboQigk=s48-c-k-c0x00ffffff-no-rj,왜 유튜브 베댓글에는 1%의 평화와 99%의 싸움이 일어나는지 궁금해요,왜 유튜브 베댓글에는 1%의 평화와 99%의 싸움이 일어나는지 궁금해요,0,20210926,contents
맨지쥬,https://yt3.ggpht.com/ytc/AKedOLRv6IcVp1sDB8aeqsl1K0lUmGRhxA8kkTSdXekqog=s48-c-k-c0x00ffffff-no-rj,형사들이 방탈출하면 얼마나 빨리 탈출하는지 궁금합니다.,형사들이 방탈출하면 얼마나 빨리 탈출하는지 궁금합니다.,307,20210926,contents
메기설민석,https://yt3.ggpht.com/ytc/AKedOLTx6DI2bIj26ASgOJAJVJ6Nap9VXD-Ydah2GdY_=s48-c-k-c0x00ffffff-no-rj,음치는 휘파람불때도 음을 틀리나요?,음치는 휘파람불때도 음을 틀리나요?,0,20210926,contents
찬우,https://yt3.ggpht.com/ytc/AKedOLSTrj76VyK5MNjDG963CHUwV8LcBGXxIcUl6LSdZg=s48-c-k-c0x00ffffff-no-rj,ㄷㄷ,ㄷㄷ,0,20210926,good_feedback
도페이,https://yt3.ggpht.com/ytc/AKedOLSZ2XMPTUBi-Kr8UVYJG2i_qQQkliMFGlNFgnfR=s48-c-k-c0x00ffffff-no-rj,택시타고 스타벅스 드라이브 쓰루 가달라고 하면 같이 가주시는지 궁금합니다,택시타고 스타벅스 드라이브 쓰루 가달라고 하면 같이 가주시는지 궁금합니다,0,20210926,contents
